speech_id|speech
710094972|Mr. Speaker and gentlemen of the House. realizing that the Philippine question Is certain to consume much of the attention of this Congress. it has been my intention some time during the session to address the House on the subject. The remarks of the Commissioner from the Philippines induce me to say just a word at this time. I want it understood my discussion of anything relating to the Philippines is always animated by the greatest possible interest. admiration. and friendliness for the Philippine people and their representatives on this floor. The Commissioner from the Philippines [Mr. GuaVARA] referred to the fact that I asked a question during the debate last month as to the binding effect of any promise that had been given to the Filipinos. that is. any promise that was binding upon the American people. Since that time I have examined the question with some little care. and must confess. although I hope I would be the last one to be guilty of being a party to any breach of faith on the part of my country. that I have come to the conclusion that there is a very grave question as to whether there has ever been a promise made to the Filipino people by anybody authorized to make it or a promise made in any such way as would bind us and compel us as a matter of faith to grant independence to the Philippine Islands. The only statements or declarations in the nature of a promise are those that have been made by Presidents of the United States. starting with the memorable declaration made by President McKinley when he gave his instructions to the first Philippine Commission. Those instructions simply called for such direction of affairs in the Philippine Islands as to prepare the Filipino people for selfgovernment. nothing which could in any way be considered as a pledge or an obligation or any definite declaration or intention to grant them complete independence. It Is true that other statements of the same kind and going much further have been made by other Presidents and by Governors General reiterating the statements of the Presidents. but my point is that nobody has ever had authority to commit the American people to a course of conduct of this grave nature short of some expression on the part of the people themselves. These declarations to which I have referred culminated in the preamble to the Jones law. to which reference has been made. I can not blame. nobody could blame or criticize the Filipinos for feeling as they do on this subject. but. on the other hand. those of us charged with a solemn duty in this regard should consider and analyze this question and all the considerations involved with the greatest care before we assume to act. I maintain that the declaration in the preamble of the Jones law that it had always been from the beginning the purpose of the American people to grant the Filipinos their independence is not in accordance with the facts. because the American people had never had an opportunity to express themselves on this subject. except once. namely. in the presidential election of 1900. when the question of giving up the Philippines was the paramount issue before the people. and when by a most decisive majority the American people decided that they wished to retain the Philippine Islands. and that was followed up by waging a war. in which 70.000 American troops were engaged and In which a vast amount of tikeasure and blood were expended for the purpose of holding them. Mr. Speaker. another question which we must consider at this session before we can vote on a resolution granting Independence is the constitutional right of Congress to part with the Philippines. I do not propose now to enter into any extended discussion of that grave constitutional question. and I could not do it satisfactorily or adequately at this time.
710094973|Mr. Speaker. will the gentleman yield?
710094974|I can not yield In the short time at my disposal.
710094975|The time of the gentleman from New York has expired.
710094976|Mr. Speaker. I ask unanimous consent that my time be extended for three minutes.
710094977|Mr. Speaker. I ask unanimous consent that the gentlemans time may be extended for five minutes in order that I may ask him a question.
710094978|And reserving the right to object. I should also like to ask the gentleman a question.
710094979|Is there objection to the request of the gentleman from New York that the time of the gentleman from New York be extended five minutes?
710094980|Mr. Speaker. there is no authority. I maintain. in the Constitution which gives Congress the right to part with territory of the United States. once acquired either by purchase or by treaty. and I believe that if the constitutional lawyers in this body will examine this question with care they will find that there is so grave a doubt as to the power of Congress to pass any such resolution that it would be most reprehensible for us to do it. short of some declaration on the subject by the Supreme Court of the United States.
710094981|Mr. Speaker. will the gentleman yield?
710094982|Does the gentleman not think that the objections which he is making are highly technical. that all of the time since Dewey sailed into Manila on that May day morn there has been an implied promise held out to the Fillpino people themselves that in Gods good time when they had arrived at a state when we believed they were fitted for their own government. they would have that government handed to them? Are not the gentlemans objections technical. and not moral?
710094983|If the gentleman from New York had listened to me. he would have seen that it is exactly the other side of that proposition that I maintain.
710094984|Mr. Speaker. will the gentleman yield?
710094985|What did we do with reference to Cuba? Did we not give the Cubans their independence?
710094986|We had not acquired title to Cuba. I will say to the gentleman. My proposition is simply this. that we have no more authority to part with the Philippine Islands today. to give them their Independence. than we have to sell Alaska or any other Territory.
710094987|The time of the gentleman from New York has again expired.
710094988|Mr. Speaker. I ask unanimous consent that the gentleman be given two additional minutes.
710094989|The Chair thinks he should not further recognize the gentlemen to ask unanimous consent for an extension of the time.
710094990|Mr. Speaker. I ask unanimous consent to extend my remarks in the RmeORD on the Hawley bill. and to include a letter on the subject by myself.
