speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
460047474|H|18800113|194|Mr. CONGER|Unknown|CONGER|Unknown|M|1828|1829|01131880.txt|81|17
460047475|H|18800113|195|Mr. WILSON|Unknown|WILSON|Unknown|M|1830|1831|01131880.txt|53|10
460047476|H|18800113|196|Mr. CONGER|Unknown|CONGER|Unknown|M|1832|1833|01131880.txt|56|12
460047477|H|18800113|197|Mr. WILSON|Unknown|WILSON|Unknown|M|1834|1836|01131880.txt|150|30
460047478|H|18800113|198|Mr. CONGER|Unknown|CONGER|Unknown|M|1837|1837|01131880.txt|36|7
460047479|H|18800113|199|The SPEAKER|Unknown|Unknown|Unknown|Special|1838|1838|01131880.txt|49|9
460047480|H|18800113|200|Mr. CONGER|Unknown|CONGER|Unknown|M|1844|1844|01131880.txt|25|5
460047481|H|18800113|201|The SPEAKER|Unknown|Unknown|Unknown|Special|1845|1845|01131880.txt|40|7
460047482|H|18800113|202|The SPEAKER|Unknown|Unknown|Unknown|Special|1847|1857|01131880.txt|691|121
460047483|H|18800113|203|Mr. BICKNELL|Unknown|BICKNELL|Unknown|M|1859|1870|01131880.txt|690|118
460047484|H|18800113|204|Mr. CONGER|Unknown|CONGER|Unknown|M|1871|1873|01131880.txt|137|27
460047485|H|18800113|205|Mr. BICKNELL|Unknown|BICKNELL|Unknown|M|1875|1878|01131880.txt|251|48
460047486|H|18800113|206|Mr. CONGER|Unknown|CONGER|Unknown|M|1879|1882|01131880.txt|207|39
460047487|H|18800113|207|Mr. 1ICKNELL|Unknown|1ICKNELL|Unknown|M|1883|1883|01131880.txt|28|6
460047488|H|18800113|208|Mr. KENNA|Unknown|KENNA|Unknown|M|1884|1893|01131880.txt|608|118
460047489|H|18800113|209|The SPEAKER|Unknown|Unknown|Unknown|Special|1894|1896|01131880.txt|135|22
460047490|H|18800113|210|Mr. KENNA|Unknown|KENNA|Unknown|M|1897|1898|01131880.txt|127|23
460047491|H|18800113|211|The SPEAKER|Unknown|Unknown|Unknown|Special|1899|1908|01131880.txt|580|100
460047492|H|18800113|212|Mr. KEIFER|Unknown|KEIFER|Unknown|M|1909|1910|01131880.txt|89|18
460047493|H|18800113|213|The SPEAKER|Unknown|Unknown|Unknown|Special|1911|1911|01131880.txt|47|8
460047494|H|18800113|214|Mr. BICKNELL|Unknown|BICKNELL|Unknown|M|1912|1912|01131880.txt|23|5
460047495|H|18800113|215|The SPEAKER|Unknown|Unknown|Unknown|Special|1913|1915|01131880.txt|139|28
460047496|H|18800113|216|Mr. KEIFER|Unknown|KEIFER|Unknown|M|1916|1917|01131880.txt|63|13
460047497|H|18800113|217|The SPEAKER|Unknown|Unknown|Unknown|Special|1918|1918|01131880.txt|39|6
