speech_id|speech
510072050|How large?
510072051|It is a place of 8.000 or about that large. Tt bids fair to become one of the largest cities on the seacoast. This buildinA is principally needed for a customhouse. There is a customhouse there. and the Government have to pay for the major part of the hotel there in which to transact the customhouse business.
510072052|Is not that the second bill for that Congressional district today 9
510072053|Yes. sir. that is the fact.
510072054|Getting along very well!
510072055|Are you a member of the Committee on Public Buildings and Grounds?
510072056|I am not. and I had a good deal of diffmculty in geting a favorable report on this bill.
510072057|I think the committee should refuse topass this bill. The chairman of the Committee on Public Buildings and Grounds has created a combination here fbr the purpose of dealing out public buildings to the faithful and the few who happen to be in favor with the committee. The committee seems to be loaded. The gentleman from Maine in control of this publicbuilding trust. no doubt a little frightened at the eagerness with which they take the pork. attempts to have the committee rise. but. like Smileys frog. it is loaded. and he can not get it up. The combination has somewhat the best ot the gentleman from Maine . and he can not stop the machine now when he would like to. I want to say in connection with this that this way of dealing out public buildings is all wrong. It is giving away the peoples money without question as to whether there is any merit in the demands or whether there is any public necessity for a public building in the several localities. And that is what we object to. I hope the committee will have this bill laid aside and not insist upon its consideration now. Let the committee go slow and consider this matter. We are not asking anything unreasonable. All we. ask isdue and proper consideration. We contend that at this point. at Newport News. there is not a present necessity for a public building. There is no statement of the population given in the report. The town is very small. It maybe a growing town. but my information is that it is simply a village. quite unpretentious and without sufficiefit public business to justify this expense. Now. I think the gentleman Who represents this district has no reason to complain. The committee have given him a public building today and he ought to be willing to wait a little while. to let this matter be investigated. so that we may know whether there is merit in the request for a public building in this locality. If Newport News is entitled to a public building. I am willing to vote for it. but I think the gentleman should give the committee an opportunity to know the full facts. There are other localities seeking appropriations here or the enactment of bills to give them public buildings in cases that are meritorious. I think those towns that have doubtful necessities should stand aside until those localities seeking public buildings where there is a pressing public necessity have been heard. I hope the committee will not pass this bill. The gentleman has fared well enough already at the hands of the committee. many millions of the peoples money are involved in these measures. let us proceed with care and not rush over these matterswith undue haste. Since I have been upon the floor asking for intelligent information concerning the necessity for a public building at certain points. a number of members have come to me and begged that I withdraw opposition. as it would interfere with the passage of their bills. This simply explains what I mean by combination. Bills for public buildings at doubtful places are called up. and members with measures that have merit are forced into voting for the one that they may secure the other. What an imposition on the taxpayer. I give notice here and now my voice and vote will be raised against such reckless extravagance and doubtful methods of legislation.
510072058|I desire to say in reply to my friend on the other side . and in answer to some gentlemen on this side of the House who have spoken in somewhat the same line. that the Committee on Public Buildings and Grounds has been doing just exactly what he proposes it should dothat is. out of a large pile of bills. two hundred and thirty in number. which have been referred to that committee. we have reported to the House those which we believe to be most meritorious. without regard to politics or any other consideration but merit. and it is a mere accident that when we came to examine the Calendar this morning we found a large majority of Republican bills high up on that Calendar. There has never been an instance within my recollection. and I am sure there has never been an instance when the question of the political complexion of the district or of the member who represented the district has been considered in that committee by either Republican or Democrat.
510072059|If the gentleman understood me to refer to the politics of the gentleman who represents this district he was mistaken.
510072060|I did not so understand the gentleman. but I am not talking to that point just now.
510072061|I will ask the gentleman from Maine whether this bill has not been called up out of its regular order.
