speech_id|speech
460076622|Will my colleague allow me to interrupt him for a moment?
460076623|Certainly.
460076624|You certainly misunderstand the resolution. It declares that all public debts of the United States shall be paid in the money of the contract. and not in any coin or money the Government may choose to pay them in.
460076625|Any money the Government may issue is by this resolution declared to be lawful money. and. therefore. is to be made the money of the contract by the legislation proposed today.
460076626|That is a mere quibble based on a total misconstruction of the resolution.
460076627|Answer in your own time. Now the third point in this resolution is that there shall be no refunding of the$780.000.000 to fall due this year and next. but all that shall be paid. How? Out of the resources of the nation? Yes.but the money to be manufactured at the Treasury is to be called part of these resources. Print it to deaththat is the way to dispose of the public debt. says this resolution. I have only to say that these three make the tripleheaded monster of centralization. inflation. and repudiation combined. This monster is to be let loose on the country as the last spawn of the dying party that thought it bad a little life in it a year ago. It is put out at this moment to test the courage of the two political parties. it is offered at this moment when the roar of the presidential contest comes to us from all quarters of the country. In a few moments we shall see what the political parties will do with this beast. All I have to say for one is. meet it and throttle it. in the name of honesty. in the name of the public peace and prosperity. in the name of the rights of individual citizens of this country against centralism. worse than we ever dreamed of. meet it and fight it like men. Let both parties show their courage by meeting boldly and putting an end to its power for mischief. Let the vote be taken.
460076628|I yield two minutes to the gentleman from Pennsylvania.
460076629|I cannot say much intwominutes. Ican.however. say that the announcement of the gentleman from Ohio that to require the Government to make our money tended to consolidation was idle vapor. as there never was an honest dollar. or franc. or mark. or shilling that was not made by a government. No other power than government can make money. Currency there has been which government did not create. banknotes. and notes of individuals promising to pay money. but money other than that made and issued by a government. by its authority and upon its responsibility. has never existed here or in any other country. And all that the gentleman said on that point was. I repeat. balderdash. So was his allusion to the wildest dreamer that ever lived. In voting for this resolution I will stand with that wildest of dreamers to borrow the gentlemans wild phraseology. Thomas Jefferson. who. when portraying the dangers of using banknotes as money. aswas the practice at the time he wrote to Mr. Eppes. said: The power to issue money should be taken from the banks and restored to Congross and the people. to which it properly belongs. The gentleman also vociferated against the resolution because it proposes to put an end to the refunding of our debt. If there is to be no more refunding of maturing or matured bonds into those which are to have either thirty or fifty years to run. I will thank God with fervent thanks. for Secretary Chase never said a wiser thing than APRL 5.
460076630|addressed the House. [Ilis remarks will be found in the Appendix.]
460076631|I yield for a minute to the gentleman from Indiana.
460076632|"Mr. Speaker. I reckon myself most happy in having an opportunity of witnessing a vote upon these resolutions which have so attracted the attention of this House and of the country for the past three months. I am not surprised at the opposition of the gentleman from Ohio. I understand verywellthat that gentleman and his party stand in the road blocking the progress of the people toward financial reform. He assailed these resolutions with two distinct propositions: First. that they favored centralization. second. that they are in violation of the public faith of the nation. in that they propose to pay the public debt in ""manufactured money."" as the gentleman styles it. I call his attention to the resolutions themselves in response to that. There is not one word in these resolutions looking to a violation of the public faith or to the payment of the public debt in anything not strictly in accordance with the contract. That is the language of the resolutions. that the bonds shall be paid as rapidly as possible and according to the terms of the contract. We all understand very well what the gentleman means when he raises the cry that the public faith is about to be endangered. He means that it is a violation of the public faith to pay the public debt in silver dollars of 4124 grains. That is what the gentleman means. The resolutions propose to pay the bonded debt in silver dollars. if the bondholders prefer coin. Every man of sense in all this broad land knows that the holders of these bonds do not want them paid in either gold. silver. or greenbacks. They simply want them to be funded perpetually and be exempted from the burdens of the state. I say here and now that the national greenback party is opposed to the violation of the public faith. and is squarely opposed to the repudiation of any portion of the public debt. We are in favor of the payment of the debt accordingto the contract. and we are the only party that desires ever to pay it. And while we are in favor of that. we are determined that the moneyed interests of the country shall not repudiate again those features in the contract which are in favor of the people. We say that the bondholder having specified in the law that he would receive the silver dollar of 4124 grains in payment for his bond. in all good faith he should be held to the strict terms of the contract. He may have his pound of flesh. but not another drop of American blood! We do not seek to compel the bondholder to receive the greenback in payment of his bond. The people once had the right so to pay them. but that right was ruthlessly and wickedly taken away by a change of contract in 1869. which took from the toiling taxpayers $600.000.000. more than half of which went to enrich foreign princes and usurers. These resolutions do not propose to interfere with the contract. notwithstanding it was conceived in sin and fraud and brought forth in iniquity. It proposes to pay in standard silver dollars. Ali. it is not greenbacks. it is not silver. that you hate. It is the payment of the debt that so enrages you. But the gentleman charges. vehemently. that the resolutions tend to centralization and Cnsarism. It is well that the gentleman has announced to the House and to the country that the republican party prefers to trust the national bankers. and the banking corporations. to control and issue the volume of the currency. rather than a Congress of the sworn representatives of the people. That he prefers the bankers of the country. not elected by the people and not responsible to them. should have the power to control the volume of the currency according to their own will. rather than the representatives of the people. who are directly responsible to their constituents. Let that issue be sharply and squarely drawn. It is the great practical issue today in the American Republic. Who shall issue the currency and control its volume? Shall the bankers control it for their own selfish ends. or shall its issue and volume be controlled by the whole people for the benefit of all? That I say is the colossal issue. and in it is involved the very existence of this Government and the freedom of the people. ""Centralization!"" The Congress of the United States. chosen for two years. coming directly from the people and directly responsible to them for their conduct. are not to be trusted! but the bankers of the country. who are not chosen by the people. or elected by them. are to be trusted with this great power involving the happiness and welfare of fifty millions of people. and their countless posterity. without a murmur from the gentleman and with his express approval. Let me repeat it again. so that the American people may fully understand it. These bankers are to be trusted. says the gentleman. in preference to the people and their chosen representatives! Is there no centralization. no Cnsarism here ? In the name of public peace. in the name of honesty and fair dealing. in the name of the laboring millions. who toil and dig and pay the taxes of the country. I invoke the softmoney democrats of the United States and the hundreds of thousands of republicans who have been long looking in vain for economic reform within their party. to join with us in a deathgrapple with this corporate monster. In the name of the humble poor who struggle not for office. and who simply want a fair chance in the race of life. I ask you to give one vote for the Republic. Let there be no dodging today. no hiding in the cloakroom. you cannot serve two masters. You cannot avoid the issue if you would. It it vital. permeating all classes. and engaging the attention of the people as never before in our history. This is a supreme moment in the istory of men and of parties in this House. Reflect well before you vote. I ask the Congress of the American people to stand up and assert with Thomas Jefferson that the issue of the circulating medium should be taken away from the banks and restored to the Government. to which it properly belongs. I ask my democratic friends to stand where Jackson stood when he said in his farewell address that the banks could not be relied upon to keep the circulating medium uniform in amount. I ask you to stand where Calhoun and all the other great leaders of your party stood in the past and purer days of your history. And I ask my republican friends here to repudiate the doctrine of the gentleman from Ohio. You owe it to your dignity and to the American people to repudiate the doctrine that you cannot trust yourselves as the peoples representatives."
460076633|Will the gentleman allow me to ask him a question?
460076634|Certainly.
460076635|Where will the Government get the money to pay the matured bonds?
460076636|It is very easy to answer. First. from the surplus revenues properly increased by a judicious income tax. second. by the coinage of silver. The bonds are not mature. they are payable at the option of the Government.
460076637|But where will the Government get the money to pay when they do mature?
460076638|They are only payable at the option of the Govermnent. and the Government can coin all the silver that is necessary.
460076639|And where will the Government get the silver?
460076640|Where does it get it now? It buys it with the surplus revenues. and manufactures silver dollars. and $4.000.000 a month. even under the present law. will pay off the principal and interest of the debt now maturing in half the time that it is now proposed to fund it.
460076641|How do you propose to secure the $4.000.000 a month to pay for the silver?
460076642|With the surplus revenues of the country. You are paying the debt now for electioneering purposes at the rate of two millions a week. and do not feel it. There is ample surplus revenue for the purpose. all that is needed is the disposition to pay.
460076643|Is there any other way that the Government can pay for the silver with which you propose to pay off the bonds than by issuing legaltender greenbacks therefort Will you answer me that squarely ?
460076644|I will. We can buy the silver bullion with the surplus revenue that is now coming into the Treasury.
460076645|There is nothing in that answer. The surplus revenue is in greenbacks. You dodge the question.
460076646|The greenbacks are convertible into gold.
460076647|rapped to order.
460076648|Will the gentleman answer me that question ?
460076649|The gentleman from New York will be seated. The gentleman from Iowa has the floor.
460076650|I dodge no question. In further and direct answer to the gentlemans question. I say that this Government has the power to issue and reissue its own currency. as has been held by the highest court of the country. and it can issue enough to redeem the national bank circulation. and then it can cancel. having paid the debt of the banks. it can cancel. as fast as they mature. the bonds now held by the banks to secure their circulation-
460076651|Will the gentleman yield to me?
460076652|Not now. Andin that way we can pay $330.000.000 more of the national debt. There is no trouble about paying the debt. The trouble with the gentleman from New York [Mr. CniirrmDEN] is that lie does not want to pay the public debt at all.
460076653|You admit the paper is tobe issued to pay it.
