speech_id|speech
660243389|I am not questioning the justice of the claim. but I have in mind. as a member of the Committee on Claims. bills pending before the committee that have been there for years. on the question of refund of taxes. and the gentleman from Michigan has one for the refund of a fine. I just wondered why J . D. Spreckels & Bros. Co. did not take their course through the Committee on Claims and havea bill introduced for their relief instead of providing for it in the sundry civil bill?
660243390|I am advised that in cases of this kind. where a collection had been made through mistake in judgmentan err6neous collecti6inreimburseients have always been carried on this bill.
660243391|The Clerk will read.
660243392|Mr. Chairman. I make a point of order against the following portion of the paragraph. On page 159. beginning with line 23: And for such per diem together with actual traveling expenses of officers and employees of the Bureau of Naturalization in Washington while absent on official duty outside of the District of Columbia. . For the reason that it is new legislation and unauthorized by law. I call the chairmans attention to the fact that the pter diem traveling expenses are fixed by law. This is an attempt to enlarge it and leave it unlimited. without any anount fixed even. and to let them be confined to whatever may be termed actual traveling expenses. without any limitation on them whatever. There is no law for it. and it is unauthorized.
660243393|This does not change the law. The general law provides that the limit shall be a per diem of $4. and not to exceed $5 actual expenses.
660243394|The Chair will suggest that this amendment does not limit it to $5.
660243395|That is existing law. There is nothing in this provision that gives them the right to exceed what is provided in the general statute.
660243396|It is clearly an appropriation. Money under the law could not be paid out of ain appropriation. This is merely an appropriation. and the money that is expended must be expended under the law. This does not change the law.
660243397|If there is law for it. there is no ..eed for this appropriation.
660243398|Oh. yes. There is need for appro. priation. This is merely descriptive of the purpose of the appropriation.
660243399|The chairman is a good lawyer. and lie knows that under the provisions of this clause. as written. it would not be limited necessarily to the $5 a day as a maximum.
660243400|Mr. Chairman. of course. this is merely descriptive of what the $525.000.at the end of the par. graph is for. It does not enlarge.the law or. change the law. and without the language the $525.000 could not be paid for per diem expenses as the law provides. because there must be av appropriation as well a law for the payment of the noney. This does not change the law.
660243401|Mr. Chairman. the law provides as follows: On and after July 1. 1914. unless otherwise expressly provided by law. no officer or employee of the United States shall be allowed or paid any sum in excess of expenses actually incurred for subsistence while traveling on duty outside of the District of Columbia and away from his designated post of duty. nor any sum for such expenses actually incurred in excess of $5 a day. Now. we are not changing that law. This appropriation. as stated by the gentlema4 from Illinois is just descriptive of the purpose for which the money can be expended.
660243402|The Chair is ready to rule. The !Chair wats under the impression. when the point of order was first raised. that the purpose of this language was to repeal the law which limits the actual expenses which may be allowed to an officer of tel Government while traveling on official business to $5. On careful examination of the provision the Chair is of the opinion that the provision to which the gentleman from Texas makes the point of order does not change the existing law. and would not authorize the allowance of traveling expenses in excess of the amount fixed by law. but is simply an appropriation of an amount for the purpose of .payment of the expense which is authorized by law.
660243403|Mr. Chairman. under tie construction placed upon the law by the Chairman. the department would necessarily be guided by it. and therefore I withdraw the poiit of order.
660243404|The Chair overrules the point of order. and the Clerk will read.
660243405|Mr. Chairman. I offer an amendment.
660243406|The gentleman from New York offers an amendment. which the Clerk will report.
660243407|Mr. Chairman. I make the point of order against the amendment.
660243408|The gentleman froit California makes a point of order against the alendment.
660243409|The point of order is that it is new legislation. The law now requires. under the fourth section of the act of June 29. 1906Thirtyfourth Statutes at Large. part 1. page 596that tile party on application for naturalization shall present a certificate of his landing. and this would repeal that. The legislative. executive. and judicial appropriation bill. which came in here some time ago. carried an amendment of that kind. and the Chair held it out of order. STile CHAIRMAN. Does the gentleman from New York desire to be heard on the point of order?
660243410|I do. By the adoption of this amendment we would save at least $5.000. reducing the amount froin $525.000 to $520.000. It would do away with the proposition of requiring every applicant for citizenship to produce a certificate of arrival. I hold a letter in my hand from the Assistant Secretary of Labor. dated April. 30. 1920. showing conclusively that at the port of New York at the present time there are 10.000 such. applications that can not be acted upon. and that they are behind at least five months in acting upon them. They are behind at Montreal several months. and at various other ports the same regrettable condition prevails. I may also add that the Committee on Immigration and Naturalization has reported a bill. H. R. .3646. which repeals the ecrtificateofarrival provision. and by the adoption of this amendment we would relieve at least a dozen clerks from doing this useless work and at the same time save $5.000. The newspapers and others interested in having aliens become American citizens. including the Bureau of Naturalization. are all in favorof the adoption of this amendment.
660243411|The Chair is ready to rule. The amendn nt of the gentleman from New York inserts the following provision in the paragraph under consideration: And the requirement in section 4 of the act of June 29. 1906 (34 Stat. L.. pt. 1. p. 596). that ail alien shall file a certificate on arrival. from the )epartment of Labor. with the clerk of the court at the time of filing a petition for naturalization is hereby repealed. $520.000. To this proposed amendment the gentleman from California makes the point of order that it is new legislation and therefore not in order on an appropriation bill. The gentleman from New York contends that the amendment is in order under the Holman rule. because it reduces expenditures. The Chair thinks that the Holman rule. properly construed. so far as it relates to amendments offered by a Member on the floor. only permits legislation in the sense of legislation reducing the number or salary of officers of the United States or the compensation fixed by law to be paid out of the Treasury of the United States to such officer. or by reduction of the amounts of money carried by the bill.. that the Holman rule does not contemplate the repeal. or make in order amendments which in effect repeal. the substdrtiveprovisions of law. The Chair is aware of the fact that the opinion lie is now .rendering is in some respects not in line With the decisions which have recently been rendered by chairmen of the Colmittee of the Whole. The Chair will not at this time undertake to go into those precedents. The Chair is of the opinion that an amendment repealing substantive provisions of law is not in order under the Holnlan rule. The Chair therefore sustains the point of order.
