speech_id|speech
1110146732|pro ternpore. Under the previous order. the leadership time is reserved.
1110146733|Under the previous order. the Senate will resume consideration of the motion to proceed to H.R. 5297. which the clerk will report by title. The bill clerk read as follows: Motion to proceed to the consideration of H.R. 5297. a bill to create the Small Business Lending Fund Program to direct the Secretary of the Treasury to make capital investments in eligible institutions in order to increase the availability of credit for small businesses. to amend the Internal Revenue Code of 1986 to provide tax incentives for small business job creation. and for other purposes.
1110146734|Mr. President. I suggest the absence of a quorum.
1110146735|The clerk will call the roll. The bill clerk proceeded to call the roll.
1110146736|Mr. President. I ask unanimous consent that the order for the quorum call be rescinded.
1110146737|Without objection. it is so ordered.
1110146738|Mr. President. I ask unanimous consent that the Senate proceed to executive session to consider Executive Calendar No. 962. the nomination of John Pistole to be Assistant Secretary of Homeland Security. that the nomination be confirmed. the motion to reconsider be laid upon the table. that any statements relating to the nomination be printed in the RECORD as if read. that the President be immediately notified of the Senates action and the Senate resume legislative session.
1110146739|Without objection. it is so ordered. The nomination considered and confirmed is as follows:
1110146740|The Senate will now return to legislative session.
1110146741|Mr. President. I ask unanimous consent that the Senate proceed to a period for the transaction of morning business. with Senators allowed to speak for up to 10 minutes each.
1110146742|Without objection. it is so ordered.
1110146743|Mr. President. I rise on behalf of myself and Senator BOXER to introduce legislation to further the restoration of the San Francisco Bay. There are many areas in the country in with restoration is done. and I am pleased to introduce an authorization for restoration work in the San Francisco Bay with Senator BOXER. Chairwoman of the Senate Environment and Public Works Committee. and to work with our colleague Representative SPEIER in the U.S. House of Representatives. As an appropriator. and Chair of the Appropriations Subcommittee on Interior. Environment. and Related Agencies. I have secured $17 million in Federal funding for ecosystem restoration and water quality work in the San Francisco Bay in the last 3 years. I have also secured $15 million since 2006 for the Fish and Wildlife Service to restore salt ponds to tidal wetlands in the Bay. It is necessary to ensure that these funds continue to be appropriated and are spent on the most important projects for the ecosystem and public benefit. To that end. this legislation will prioritize funding for projects that will protect and restore vital estuarine habitat for migratory waterfowl. shorebirds. and wildlife. improve and restore water ruality and rearing habitat for fish. and ensure public benefits. Mr. President. I ask unanimous consent that the text of the bill be printed in the RECORD.
1110146744|Mr. President. I ask unanimous consent that the Senate proceed to Calendar No. 439. S. 3104.
1110146745|pro ternpore. Without objection. it is so ordered. The clerk will report the bill by title.
1110146746|Mr. President. I ask unanimous consent that the committeereported amendment be agreed to. the bill. as amended. be read the third time and passed. the motion to reconsider be laid upon the table. and that any statements relating to this bill be printed in the RECORD.
1110146747|pro ternpore. Without objection. it is so ordered. The committee amendment in the nature of a substitute was agreed to. The bill was ordered to be engrossed for a third reading. was read the third time. and passed.
1110146748|Mr. President. I ask unanimous consent to proceed to the consideration of S. Res. 566.
1110146749|The clerk will report the resolution by title.
1110146750|Mr. President. I ask unanimous consent that the resolution be agreed to. the preamble be agreed to. the motions to reconsider be laid upon the table. with no intervening action or debate. and that any statements relating to the resolution be printed in the RECORD.
