speech_id|speech
460102735|The session of this evening is for the purpose of considering the bill known as the District code bill.
460102736|I move that the House resolve itself into Committee of the Whole for the further consideration of the bill to establish a municipal cede for the District of Columbia. and pending that motion I move that all debate on the pending substitute offered by the gentleman from Illinois [Mr. Tow.snmm)j be limited to thirty minutes. The motion to limit debate was agreed to. The motion that the House resolve itself into Committee of the Whole was agreed to. The House accordingly resolved itself into Committee of the Whole. X222 IC (Mr. Bumows in the chair.) and resumed the consideration of the bill (H. R. No. 5541) to establish a municipal code for the District of Columbia.
460102737|The Chair would state that. properly. before the substitute of the gentleman from Illinois is considered. that portion of the text of the bill which it is proposed to strike out should be perfected. The Chair would suggest that there arc seven pages of this bill which should be considered. and. if necessary. amended. before the substitute is considered.
460102738|Before we enter upon the consideration gd that question I desire. by unanimous consent of the committee. to offer an amendment under the head of exemptions. My attention has been called to the fact that there is an omission in the list of exemptions. Mr. Corcorans Louise Home has never been taxed. I believe. silce its erection except two years. After having been for some years exempt from taxation. it was first taxed about 1874 for two years in succession. since which time it has been exempted. It is purely a charitable institution. At the end of the eighth line. on page 3 .1 move to insert a provision to exempt from taxation the Louise Home of Mr. Corcoran.
460102739|"My recollection is that when the subcommittee was drafting this section they had under consideration the question of exemptin this institution. and there were reasons which suggested themselves to the subcommittee which prevented them from nacluding it among exempt property. Now. while this is a charitable institution in one sense of the word. it is not in another. It is true it is a home for a certain class of widows. but only a certain class can get into that home-- genteel"" widows. The management does not admit everybody or persons from every section of the country. It is a sort of exclusive affair. It does not seem to me that it ought to be exempt. If the Committee of the Whole shall vote to exempt it I give notice I shall call for a vote in the House and elicit the facts in regard to the matter."
460102740|I trust the committee will not refuse to exempt this property. Insteadof being a source of revenue to the proprietor of it. on the contrary it is an expense of i30.000 or . 10.000 a year to him. It is one of the most beautiful charities I know of. This is a charity. no doubt. by Mr. Corcoran. who has donb more in the shape of charities to build up art in this city than any twenty people in the city of Washington. I think it would be hard to impose a tax upon this property. which. instead of being a source ofiacome to him. costs over .$ 30.000 or 640.000 a year.
460102741|Will the gentleman tell the committee under what provision the exemption has been made heretofore ? He sosaks of this property having been taxed for two years and then esexpted from taxation. If he is familiar with the provision under which the exemption has been made I should like him to state it.
460102742|What do you mean
460102743|Thegentleman has stated this property has been exempted from taxation for a period. If before that time it was subjected to taxation the exemption must have been in conformity to some law.
460102744|I said so.
460102745|What is that law?
460102746|I cannot turn to it.
460102747|It was done by special act last year. my friend will remember.
460102748|I can answer the question of the gentleman from Massachusetts. Several acts were passed affecting taxation and the rights of property so far as the public are concerned. since I have had the honor of a seat in this House. Some exemptions had been overlooked. At one time all the churches of the city were subjected to taxation. That was done under a law which evidently through an inadvertence included them as subject to taxation. Relief by subsequent acts has been granted in those cases. By the bill wbich I had the honor to present herelt was provided that church property used for church purposes should be exempted. Prior to that time all property. including parsonage and lots attached thereto. were exempted. There have been frequent changes in this respect. ThisLoulsolfome was not exempted. through inadvertence evidently. and it seems to me. notwithstanding the remark made sy the gentleman from Ohio. the property should be exempted from all taxation. It may be asectional charity.
460102749|I did not say that.
460102750|I say that.
460102751|It is not that. 3r. BUCKNER. -Very well. I will not say that. but it is trne that this charity was organized for the benefit of the people who were veed up and impoverished by the war. refined and elegant ladies who were left penniless. If there is objection this is not universal but that it is a charity exceptional in its character.thc same objection would apply to a great many of the best charities in the world. They cannot talce in the whole world. all classes. colors. and descriptions. It does not seem to me that should be any objection. That it is a charity. doing good work for those who need help. ought to bo sufficient. and that r. Corcorans memory will be blessed hereafter. as it is now by every one knowing anything of him and what he has done. is beyond al question. 1 thin his property should be exempted and hope the amendment will be adopted.
460102752|I heartily agree with making the proposed exemption. It seems. fron what my colleague haa said. it has been done recently by an act of Congress.
460102753|Wherever property of this character has been taxed through inadvertence. when the attentionof Congress has been called to the fact. the exemption has been provided for.
460102754|1 suggest to the gentleman from Ohio to withdraw his objection to this amendment. There is the same reason. so far as the State is concerned or the Union. in exempting this property there isju exempting church property. Mr. Hur.rorxs amendment was agreed to.
