speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
660243389|H|19200511|432|Mr. BEE|Unknown|BEE|Unknown|M|5883|5890|05111920.txt|479|91
660243390|H|19200511|433|Mr. GOOD|Unknown|GOOD|Unknown|M|5891|5894|05111920.txt|178|28
660243391|H|19200511|434|The CHAIRMAN|Unknown|Unknown|Unknown|Special|5895|5895|05111920.txt|20|4
660243392|H|19200511|435|Mr. BLANTON|Unknown|BLANTON|Unknown|M|5925|5937|05111920.txt|749|131
660243393|H|19200511|436|Mr. GOOD|Unknown|GOOD|Unknown|M|5938|5940|05111920.txt|134|27
660243394|H|19200511|437|The CHAIRMAN|Unknown|Unknown|Unknown|Special|5941|5942|05111920.txt|67|13
660243395|H|19200511|438|Mr. GOOD|Unknown|GOOD|Unknown|M|5943|5945|05111920.txt|133|24
660243396|H|19200511|439|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|5946|5950|05111920.txt|221|40
660243397|H|19200511|440|Mr. BLANTON|Unknown|BLANTON|Unknown|M|5951|5952|05111920.txt|65|13
660243398|H|19200511|441|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|5953|5955|05111920.txt|107|18
660243399|H|19200511|442|Mr. BLANTON|Unknown|BLANTON|Unknown|M|5956|5958|05111920.txt|164|32
660243400|H|19200511|443|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|5959|5965|05111920.txt|369|69
660243401|H|19200511|444|Mr. GOOD|Unknown|GOOD|Unknown|M|5966|5987|05111920.txt|588|103
660243402|H|19200511|445|The CHAIRMAN|Unknown|Unknown|Unknown|Special|5988|5999|05111920.txt|686|123
660243403|H|19200511|446|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6000|6003|05111920.txt|168|28
660243404|H|19200511|447|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6004|6005|05111920.txt|64|12
660243405|H|19200511|448|Mr. SIEGEL|Unknown|SIEGEL|Unknown|M|6006|6006|05111920.txt|35|6
660243406|H|19200511|449|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6007|6008|05111920.txt|77|13
660243407|H|19200511|450|Mr. RAKER|Unknown|RAKER|Unknown|M|6016|6017|05111920.txt|62|11
660243408|H|19200511|451|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6018|6019|05111920.txt|76|12
660243409|H|19200511|452|Mr. RAKER|Unknown|RAKER|Unknown|M|6020|6029|05111920.txt|550|95
660243410|H|19200511|453|Mr. SIEGEL|Unknown|SIEGEL|Unknown|M|6030|6049|05111920.txt|1105|186
660243411|H|19200511|454|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6050|6081|05111920.txt|1703|300
660243412|H|19200511|455|Mr. SIEGEL|Unknown|SIEGEL|Unknown|M|6082|6084|05111920.txt|115|21
660243413|H|19200511|456|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6085|6087|05111920.txt|143|24
660243414|H|19200511|457|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6123|6123|05111920.txt|20|4
660243415|H|19200511|458|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6132|6138|05111920.txt|400|70
660243416|H|19200511|459|Mr. GOOD|Unknown|GOOD|Unknown|M|6139|6145|05111920.txt|396|72
660243417|H|19200511|460|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6146|6150|05111920.txt|250|46
660243418|H|19200511|461|Mr. GOOD|Unknown|GOOD|Unknown|M|6151|6156|05111920.txt|341|60
660243419|H|19200511|462|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6157|6159|05111920.txt|136|23
660243420|H|19200511|463|Mr. GOOD|Unknown|GOOD|Unknown|M|6160|6162|05111920.txt|159|27
660243421|H|19200511|464|Mr. CLARK of Missouri|Unknown|CLARK|Missouri|M|6163|6164|05111920.txt|39|6
660243422|H|19200511|465|Mr. GOOD|Unknown|GOOD|Unknown|M|6165|6177|05111920.txt|10|1
660243423|H|19200511|466|Mr. CLARK of Missouri|Unknown|CLARK|Missouri|M|6178|6179|05111920.txt|91|17
660243424|H|19200511|467|Air. GOOD|Unknown|GOOD|Unknown|M|6180|6190|05111920.txt|619|108
660243425|H|19200511|468|Mr. CLARK of Missouri|Unknown|CLARK|Missouri|M|6191|6192|05111920.txt|86|14
660243426|H|19200511|469|Mr. GOOD|Unknown|GOOD|Unknown|M|6193|6195|05111920.txt|165|30
660243427|H|19200511|470|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6196|6196|05111920.txt|19|5
660243428|H|19200511|471|Mr. GOOD|Unknown|GOOD|Unknown|M|6197|6199|05111920.txt|119|18
660243429|H|19200511|472|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6200|6201|05111920.txt|70|14
660243430|H|19200511|473|Air. GOOD|Unknown|GOOD|Unknown|M|6202|6206|05111920.txt|279|51
660243431|H|19200511|474|Mr. MA.NN of Illinois|Unknown|MA.NN|Illinois|M|6207|6228|05111920.txt|1137|192
660243432|H|19200511|475|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6229|6232|05111920.txt|200|32
660243433|H|19200511|476|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6233|6233|05111920.txt|36|7
660243434|H|19200511|477|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6234|6235|05111920.txt|86|15
660243435|H|19200511|478|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6236|6238|05111920.txt|135|25
660243436|H|19200511|479|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6239|6240|05111920.txt|64|14
660243437|H|19200511|480|Mr. BLACK|Unknown|BLACK|Unknown|M|6241|6271|05111920.txt|1788|334
660243438|H|19200511|481|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6272|6277|05111920.txt|307|57
660243439|H|19200511|482|Mr. BLACK|Unknown|BLACK|Unknown|M|6278|6278|05111920.txt|25|4
660243440|H|19200511|483|Mr. BLACK|Unknown|BLACK|Unknown|M|6280|6283|05111920.txt|192|33
660243441|H|19200511|484|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6284|6285|05111920.txt|39|6
660243442|H|19200511|485|Mr. BLACK|Unknown|BLACK|Unknown|M|6286|6289|05111920.txt|202|36
660243443|H|19200511|486|Mr. AIANN of Illinois|Unknown|AIANN|Illinois|M|6290|6290|05111920.txt|34|7
660243444|H|19200511|487|Mr. BLACK|Unknown|BLACK|Unknown|M|6291|6292|05111920.txt|99|16
660243445|H|19200511|488|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6293|6307|05111920.txt|873|170
660243446|H|19200511|489|Mr. MOORE of Virginia|Unknown|MOORE|Virginia|M|6308|6309|05111920.txt|35|7
660243447|H|19200511|490|Mr. -MANN of Illinois|Unknown|MANN|Illinois|M|6310|6310|05111920.txt|10|1
660243448|H|19200511|491|Mr. MOORE of Virginia|Unknown|MOORE|Virginia|M|6311|6316|05111920.txt|281|53
660243449|H|19200511|492|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6317|6320|05111920.txt|227|45
660243450|H|19200511|493|Mr. MOORE of Virginia|Unknown|MOORE|Virginia|M|6321|6335|05111920.txt|826|146
660243451|H|19200511|494|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6336|6339|05111920.txt|229|51
660243452|H|19200511|495|Mr. MOORE of Virginia|Unknown|MOORE|Virginia|M|6340|6364|05111920.txt|762|142
660243453|H|19200511|496|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6365|6372|05111920.txt|430|84
660243454|H|19200511|497|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6373|6373|05111920.txt|11|2
660243455|H|19200511|498|Mr. CLARK of Missouri|Unknown|CLARK|Missouri|M|6374|6375|05111920.txt|74|13
660243456|H|19200511|499|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6376|6378|05111920.txt|141|22
660243457|H|19200511|500|Mr. CLARK of Missouri|Unknown|CLARK|Missouri|M|6380|6420|05111920.txt|2358|463
660243458|H|19200511|501|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6421|6421|05111920.txt|30|6
660243459|H|19200511|502|Mr. CLARK of Missouri|Unknown|CLARK|Missouri|M|6422|6428|05111920.txt|395|79
660243460|H|19200511|503|ir. MANN of Illinois|Unknown|MANN|Illinois|M|6429|6431|05111920.txt|123|25
660243461|H|19200511|504|Time CHAIRMAN|Unknown|Unknown|Unknown|Special|6432|6432|05111920.txt|19|3
660243462|H|19200511|505|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6434|6486|05111920.txt|3089|551
660243463|H|19200511|506|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6492|6494|05111920.txt|156|29
660243464|H|19200511|507|Mr. GOOD|Unknown|GOOD|Unknown|M|6495|6496|05111920.txt|74|13
660243465|H|19200511|508|Mr. GOOD|Unknown|GOOD|Unknown|M|6498|6502|05111920.txt|287|45
660243466|H|19200511|509|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6503|6503|05111920.txt|39|6
660243467|H|19200511|510|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6505|6507|05111920.txt|145|24
660243468|H|19200511|511|Mr. GOOD|Unknown|GOOD|Unknown|M|6508|6510|05111920.txt|143|28
660243469|H|19200511|512|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6511|6515|05111920.txt|269|40
